target_denial_rate,model,threshold,denial_rate,precision,recall,f1,tp,fp,tn,fn
0.026044444444444443,xcreditscore,0.29994194233947363,0.026044444444444443,0.5273037542662116,0.20545212765957446,0.29569377990430623,309,277,20719,1195
0.026044444444444443,logistic_regression,0.20241898693181562,0.026044444444444443,0.5221843003412969,0.20345744680851063,0.29282296650717704,306,280,20716,1198
0.026044444444444443,random_forest,0.44131540454431284,0.026044444444444443,0.5358361774744027,0.20877659574468085,0.3004784688995215,314,272,20724,1190
0.026044444444444443,xgboost,0.41244558827347233,0.026044444444444443,0.5546075085324232,0.2160904255319149,0.31100478468899523,325,261,20735,1179
0.026044444444444443,monotone_xgboost,0.41598270750045857,0.026044444444444443,0.5580204778156996,0.21742021276595744,0.3129186602870813,327,259,20737,1177
0.026044444444444443,ebm,0.3716559496890553,0.026044444444444443,0.5597269624573379,0.21808510638297873,0.3138755980861244,328,258,20738,1176
0.026044444444444443,monotone_gam,0.31450431402271545,0.026044444444444443,0.5443686006825939,0.21210106382978725,0.30526315789473685,319,267,20729,1185
