target_denial_rate,model,threshold,denial_rate,precision,recall,f1,tp,fp,tn,fn
0.16977777777777778,xcreditscore,0.29949535160594504,0.16977777777777778,0.587696335078534,0.4508032128514056,0.5102272727272726,449,315,3189,547
0.16977777777777778,logistic_regression,0.30252295078570446,0.16977777777777778,0.5706806282722513,0.43775100401606426,0.4954545454545454,436,328,3176,560
0.16977777777777778,random_forest,0.409375,0.1708888888888889,0.5851755526657998,0.45180722891566266,0.509915014164306,450,319,3185,546
0.16977777777777778,xgboost,0.3692003473440806,0.16977777777777778,0.6047120418848168,0.463855421686747,0.525,462,302,3202,534
0.16977777777777778,monotone_xgboost,0.367674071100023,0.16977777777777778,0.5929319371727748,0.45481927710843373,0.5147727272727272,453,311,3193,543
0.16977777777777778,ebm,0.3364930011386966,0.16977777777777778,0.5890052356020943,0.45180722891566266,0.5113636363636364,450,314,3190,546
0.16977777777777778,monotone_gam,0.3281293571478531,0.16977777777777778,0.5863874345549738,0.4497991967871486,0.509090909090909,448,316,3188,548
