target_denial_rate,model,threshold,denial_rate,precision,recall,f1,tp,fp,tn,fn
0.6379859783301466,xcreditscore,0.4201531994487161,0.6379859783301466,0.6873126873126874,0.8400488400488401,0.7560439560439562,688,313,437,131
0.6379859783301466,logistic_regression,0.39720556631381343,0.6379859783301466,0.6853146853146853,0.8376068376068376,0.7538461538461539,686,315,435,133
0.6379859783301466,random_forest,0.4301187061822816,0.6379859783301466,0.6853146853146853,0.8376068376068376,0.7538461538461539,686,315,435,133
0.6379859783301466,xgboost,0.373400495339534,0.6379859783301466,0.6883116883116883,0.8412698412698413,0.7571428571428571,689,312,438,130
0.6379859783301466,monotone_xgboost,0.36462259911822237,0.6379859783301466,0.6833166833166833,0.8351648351648352,0.7516483516483516,684,317,433,135
0.6379859783301466,ebm,0.3913692807955713,0.6379859783301466,0.6833166833166833,0.8351648351648352,0.7516483516483516,684,317,433,135
0.6379859783301466,monotone_gam,0.40433654715353146,0.6379859783301466,0.6913086913086913,0.8449328449328449,0.7604395604395604,692,309,441,127
